"","lad","t2m","date"
"652","E08000015",1.78,"2021-01-02"
"653","E08000016",0.59,"2021-01-02"
"654","E08000017",1.85,"2021-01-02"
"655","E08000018",1.47,"2021-01-02"
"656","E08000019",0.61,"2021-01-02"
"657","E08000021",0.93,"2021-01-02"
"658","E08000022",1.95,"2021-01-02"
"659","E08000023",2.06,"2021-01-02"
"660","E08000024",1.73,"2021-01-02"
"661","E08000025",1.46,"2021-01-02"
"662","E08000026",1.95,"2021-01-02"
"663","E08000027",1.31,"2021-01-02"
"664","E08000028",1.38,"2021-01-02"
"665","E08000029",1.6,"2021-01-02"
"666","E08000030",1.27,"2021-01-02"
"667","E08000031",1.26,"2021-01-02"
"668","E08000032",-0.69,"2021-01-02"
"669","E08000033",-1.23,"2021-01-02"
"670","E08000034",-0.22,"2021-01-02"
"671","E08000035",0.79,"2021-01-02"
"672","E08000036",1.16,"2021-01-02"
"673","E08000037",0.99,"2021-01-02"
"674","E09000001",3.64,"2021-01-02"
"675","E09000002",3.7,"2021-01-02"
"676","E09000003",3.85,"2021-01-02"
"677","E09000004",3.7,"2021-01-02"
"678","E09000019",3.68,"2021-01-02"
"679","E09000005",3.83,"2021-01-02"
"680","E09000006",3.31,"2021-01-02"
"681","E09000007",3.81,"2021-01-02"
"682","E09000008",3.22,"2021-01-02"
"683","E09000009",3.86,"2021-01-02"
"684","E09000010",3.76,"2021-01-02"
"685","E09000011",3.64,"2021-01-02"
"686","E09000012",3.64,"2021-01-02"
"687","E09000013",3.83,"2021-01-02"
"688","E09000014",3.71,"2021-01-02"
"689","E09000015",3.87,"2021-01-02"
"690","E09000016",3.73,"2021-01-02"
"691","E09000017",4.04,"2021-01-02"
"692","E09000018",3.94,"2021-01-02"
"693","E09000020",3.83,"2021-01-02"
"694","E09000033",3.82,"2021-01-02"
"695","S12000005",-1.13,"2021-01-02"
"696","E09000021",3.7,"2021-01-02"
"697","S12000006",-1.06,"2021-01-02"
"698","S12000008",-2.63,"2021-01-02"
"699","S12000010",1.17,"2021-01-02"
"700","E09000022",3.71,"2021-01-02"
"701","E09000023",3.64,"2021-01-02"
"702","S12000011",-2.24,"2021-01-02"
"703","S12000013",3.9,"2021-01-02"
"704","S12000014",-1.75,"2021-01-02"
"705","S12000015",-0.38,"2021-01-02"
"706","S12000017",0.39,"2021-01-02"
"707","S12000018",-1.09,"2021-01-02"
"708","S12000019",-1.51,"2021-01-02"
"709","S12000020",0.41,"2021-01-02"
"710","S12000021",2.3,"2021-01-02"
"711","S12000023",4.42,"2021-01-02"
"712","S12000024",-1.1,"2021-01-02"
"713","S12000026",-1.36,"2021-01-02"
"714","S12000027",4.76,"2021-01-02"
"715","S12000028",0.81,"2021-01-02"
"716","S12000029",-3.78,"2021-01-02"
"717","S12000030",-1.06,"2021-01-02"
"718","E09000024",3.83,"2021-01-02"
"719","E09000025",3.64,"2021-01-02"
"720","E09000026",3.65,"2021-01-02"
"721","E09000027",3.84,"2021-01-02"
"722","S12000033",2.19,"2021-01-02"
"723","S12000034",0.82,"2021-01-02"
"724","S12000035",2.05,"2021-01-02"
"725","S12000036",-1.05,"2021-01-02"
"726","S12000038",-1.17,"2021-01-02"
"727","S12000039",-0.88,"2021-01-02"
"728","S12000040",-2.19,"2021-01-02"
"729","E09000028",3.64,"2021-01-02"
"730","S12000041",-0.12,"2021-01-02"
"731","E09000029",3.49,"2021-01-02"
"732","W06000016",0.93,"2021-01-02"
"733","W06000018",1.03,"2021-01-02"
"734","W06000019",0.42,"2021-01-02"
"735","W06000020",1.32,"2021-01-02"
"736","W06000021",1.58,"2021-01-02"
"737","W06000022",2.24,"2021-01-02"
"738","W06000023",-0.41,"2021-01-02"
"739","W06000024",0.31,"2021-01-02"
"740","E09000030",3.64,"2021-01-02"
"741","E09000031",3.66,"2021-01-02"
"742","E09000032",3.83,"2021-01-02"
"743","S12000042",-0.38,"2021-01-02"
"744","S12000044",-2.48,"2021-01-02"
"745","S12000045",-1.48,"2021-01-02"
"746","S12000046",-2.29,"2021-01-02"
"747","W06000001",3.69,"2021-01-02"
"748","W06000002",0.66,"2021-01-02"
"749","W06000003",0.08,"2021-01-02"
"750","W06000004",0.23,"2021-01-02"
"751","W06000005",0.92,"2021-01-02"
"752","W06000006",0.62,"2021-01-02"
"753","W06000008",-0.21,"2021-01-02"
"754","W06000009",3.99,"2021-01-02"
"755","W06000010",0.56,"2021-01-02"
"756","W06000011",2.24,"2021-01-02"
"757","W06000012",0.4,"2021-01-02"
"758","W06000013",1.83,"2021-01-02"
"759","W06000014",1.97,"2021-01-02"
"760","W06000015",2.04,"2021-01-02"
"761","E06000001",4.2,"2021-01-03"
"762","E06000002",3.82,"2021-01-03"
"763","E06000003",4.43,"2021-01-03"
"764","E06000004",3.49,"2021-01-03"
"765","E06000005",2.37,"2021-01-03"
"766","E06000006",0.89,"2021-01-03"
"767","E06000007",0.51,"2021-01-03"
"768","E06000008",1.06,"2021-01-03"
"769","E06000009",3.08,"2021-01-03"
"770","E06000010",3.36,"2021-01-03"
"771","E06000011",3.4,"2021-01-03"
"772","E06000012",2.79,"2021-01-03"
"773","E06000013",2.18,"2021-01-03"
"774","E06000014",2.83,"2021-01-03"
"775","E06000015",2.12,"2021-01-03"
"776","E06000016",2.07,"2021-01-03"
"777","E06000017",1.81,"2021-01-03"
"778","E06000018",2.31,"2021-01-03"
"779","E06000019",1.31,"2021-01-03"
"780","E06000020",0.86,"2021-01-03"
"781","E06000021",0.25,"2021-01-03"
"782","E06000022",0.03,"2021-01-03"
"783","E06000023",0.62,"2021-01-03"
"784","E06000024",0.95,"2021-01-03"
"785","E06000025",0.46,"2021-01-03"
"786","E06000026",1.07,"2021-01-03"
"787","E06000027",1.35,"2021-01-03"
"788","E06000028",1.09,"2021-01-03"
"789","E06000029",1.09,"2021-01-03"
"790","E06000030",-0.53,"2021-01-03"
"791","E06000031",1.54,"2021-01-03"
"792","E06000039",-0.13,"2021-01-03"
"793","E06000040",-0.33,"2021-01-03"
"794","E06000041",-0.51,"2021-01-03"
"795","E06000042",0.51,"2021-01-03"
"796","E06000043",2.6,"2021-01-03"
"797","E06000032",0.15,"2021-01-03"
"798","E06000033",1.45,"2021-01-03"
"799","E06000034",0.38,"2021-01-03"
"800","E06000035",0.68,"2021-01-03"
"801","E06000036",-0.46,"2021-01-03"
"802","E06000037",-0.6,"2021-01-03"
"803","E06000044",1.74,"2021-01-03"
"804","E06000045",-0.51,"2021-01-03"
"805","E06000046",1.63,"2021-01-03"
"806","E06000047",1.77,"2021-01-03"
"807","E06000049",0.12,"2021-01-03"
"808","E06000050",0.88,"2021-01-03"
"809","E06000051",1.08,"2021-01-03"
"810","E06000052",2.53,"2021-01-03"
"811","E06000053",7.16,"2021-01-03"
"812","E06000054",-0.47,"2021-01-03"
"813","E06000055",0.77,"2021-01-03"
"814","E06000056",0.12,"2021-01-03"
"815","E06000057",2.13,"2021-01-03"
"816","E07000004",0.18,"2021-01-03"
"817","E07000005",-0.06,"2021-01-03"
"818","E07000006",-0.16,"2021-01-03"
"819","E07000007",-0.24,"2021-01-03"
"820","E07000088",1.41,"2021-01-03"
"821","E07000089",-0.71,"2021-01-03"
"822","E07000090",1.28,"2021-01-03"
"823","E07000091",0.5,"2021-01-03"
"824","E07000092",-0.61,"2021-01-03"
"825","E07000093",-0.66,"2021-01-03"
"826","E07000094",-0.55,"2021-01-03"
"827","E07000095",-0.43,"2021-01-03"
"828","E07000096",-0.03,"2021-01-03"
"829","E07000098",-0.2,"2021-01-03"
"830","E07000099",-0.2,"2021-01-03"
"831","E07000102",-0.01,"2021-01-03"
"832","E06000038",-0.55,"2021-01-03"
"833","E07000008",-0.09,"2021-01-03"
"834","E07000009",0.06,"2021-01-03"
"835","E07000010",0.97,"2021-01-03"
"836","E07000011",0.86,"2021-01-03"
"837","E07000012",-0.16,"2021-01-03"
"838","E07000026",-0.07,"2021-01-03"
"839","E07000027",2.61,"2021-01-03"
"840","E07000028",0.44,"2021-01-03"
"841","E07000029",1.12,"2021-01-03"
"842","E07000030",0.38,"2021-01-03"
"843","E07000031",1.29,"2021-01-03"
"844","E07000032",2.14,"2021-01-03"
"845","E07000033",2.06,"2021-01-03"
"846","E07000034",1.73,"2021-01-03"
"847","E07000035",1.4,"2021-01-03"
"848","E07000036",2.26,"2021-01-03"
"849","E07000037",0.79,"2021-01-03"
"850","E07000038",1.69,"2021-01-03"
"851","E07000039",2.12,"2021-01-03"
"852","E07000040",0.19,"2021-01-03"
"853","E07000041",0.24,"2021-01-03"
"854","E07000042",0.35,"2021-01-03"
"855","E07000043",2.09,"2021-01-03"
"856","E07000044",1.5,"2021-01-03"
"857","E07000045",0.45,"2021-01-03"
"858","E07000046",2.07,"2021-01-03"
"859","E07000047",0.33,"2021-01-03"
"860","E07000048",1.09,"2021-01-03"
"861","E07000049",0.43,"2021-01-03"
"862","E07000050",-0.25,"2021-01-03"
"863","E07000051",1.12,"2021-01-03"
"864","E07000052",-0.07,"2021-01-03"
"865","E07000053",1.12,"2021-01-03"
"866","E07000061",2.98,"2021-01-03"
"867","E07000062",2.55,"2021-01-03"
"868","E07000063",1.21,"2021-01-03"
"869","E07000064",1.25,"2021-01-03"
"870","E07000065",0.96,"2021-01-03"
"871","E07000066",0.56,"2021-01-03"
"872","E07000067",-0.24,"2021-01-03"
"873","E07000068",-0.1,"2021-01-03"
"874","E07000069",0.66,"2021-01-03"
"875","E07000070",-0.1,"2021-01-03"
"876","E07000071",0.64,"2021-01-03"
"877","E07000072",-0.33,"2021-01-03"
"878","E07000086",-0.47,"2021-01-03"
"879","E07000073",-0.38,"2021-01-03"
"880","E07000074",0.93,"2021-01-03"
"881","E07000075",1.41,"2021-01-03"
"882","E07000076",1.59,"2021-01-03"
"883","E07000077",-0.48,"2021-01-03"
"884","E07000078",0.51,"2021-01-03"
"885","E07000079",0.05,"2021-01-03"
"886","E07000080",1.15,"2021-01-03"
"887","E07000087",1.11,"2021-01-03"
"888","E07000081",0.61,"2021-01-03"
"889","E07000082",0.64,"2021-01-03"
"890","E07000083",0.67,"2021-01-03"
"891","E07000084",-0.79,"2021-01-03"
"892","E07000085",-0.48,"2021-01-03"
"893","E07000103",-0.01,"2021-01-03"
"894","E07000105",1.73,"2021-01-03"
"895","E07000106",2.97,"2021-01-03"
"896","E07000107",0.16,"2021-01-03"
"897","E07000108",4.02,"2021-01-03"
"898","E07000109",0.4,"2021-01-03"
"899","E07000110",0.62,"2021-01-03"
"900","E07000111",-0.14,"2021-01-03"
"901","E07000112",2.74,"2021-01-03"
"902","E07000113",1.54,"2021-01-03"
"903","E07000114",4.3,"2021-01-03"
"904","E07000115",0.11,"2021-01-03"
"905","E07000116",0.54,"2021-01-03"
"906","E07000117",0.74,"2021-01-03"
"907","E07000118",1.23,"2021-01-03"
"908","E07000119",2.63,"2021-01-03"
"909","E07000120",0.95,"2021-01-03"
"910","E07000121",1.84,"2021-01-03"
"911","E07000122",1.03,"2021-01-03"
"912","E07000123",1.51,"2021-01-03"
"913","E07000124",1.34,"2021-01-03"
"914","E07000125",0.74,"2021-01-03"
"915","E07000126",1.44,"2021-01-03"
"916","E07000127",1.97,"2021-01-03"
"917","E07000128",2.41,"2021-01-03"
"918","E07000129",1.79,"2021-01-03"
"919","E07000130",2.23,"2021-01-03"
"920","E07000131",1.72,"2021-01-03"
"921","E07000132",2.08,"2021-01-03"
"922","E07000133",1.94,"2021-01-03"
"923","E07000134",2.31,"2021-01-03"
"924","E07000135",1.66,"2021-01-03"
"925","E07000136",2.42,"2021-01-03"
"926","E07000137",3,"2021-01-03"
"927","E07000138",1.61,"2021-01-03"
"928","E07000139",1.82,"2021-01-03"
"929","E07000140",1.79,"2021-01-03"
"930","E07000141",1.85,"2021-01-03"
"931","E07000142",1.93,"2021-01-03"
"932","E07000143",1.08,"2021-01-03"
"933","E07000144",3.91,"2021-01-03"
"934","E07000145",5.78,"2021-01-03"
"935","E07000146",2.31,"2021-01-03"
"936","E07000147",4.67,"2021-01-03"
"937","E07000148",3.1,"2021-01-03"
"938","E07000149",1.9,"2021-01-03"
"939","E07000150",1.65,"2021-01-03"
"940","E07000151",1.25,"2021-01-03"
"941","E07000152",1.54,"2021-01-03"
"942","E07000153",1.58,"2021-01-03"
"943","E07000154",1.1,"2021-01-03"
"944","E07000155",0.83,"2021-01-03"
"945","E07000156",1.03,"2021-01-03"
"946","E07000163",1.36,"2021-01-03"
"947","E07000164",3.06,"2021-01-03"
"948","E07000165",2.25,"2021-01-03"
"949","E07000166",1.51,"2021-01-03"
"950","E07000167",3.53,"2021-01-03"
"951","E07000168",4.92,"2021-01-03"
"952","E07000169",2.51,"2021-01-03"
"953","E07000170",2.25,"2021-01-03"
"954","E07000171",2.07,"2021-01-03"
"955","E07000172",2.32,"2021-01-03"
"956","E07000173",2.2,"2021-01-03"
"957","E07000174",2.05,"2021-01-03"
"958","E07000175",2.09,"2021-01-03"
"959","E07000176",2.15,"2021-01-03"
"960","E07000177",0.37,"2021-01-03"
"961","E07000192",1.3,"2021-01-03"
"962","E07000178",-0.01,"2021-01-03"
"963","E07000179",-0.32,"2021-01-03"
"964","E07000180",-0.38,"2021-01-03"
"965","E07000181",-0.08,"2021-01-03"
"966","E07000187",-0.09,"2021-01-03"
"967","E07000188",0.69,"2021-01-03"
"968","E07000189",-0.64,"2021-01-03"
"969","E07000190",0.08,"2021-01-03"
"970","E07000191",1.69,"2021-01-03"
"971","E07000193",1.65,"2021-01-03"
"972","E07000194",1.81,"2021-01-03"
"973","E07000195",0.23,"2021-01-03"
"974","E07000196",0.98,"2021-01-03"
"975","E07000197",0.67,"2021-01-03"
"976","E07000198",0.76,"2021-01-03"
"977","E07000199",1.93,"2021-01-03"
"978","E07000200",0.12,"2021-01-03"
"979","E07000201",-0.13,"2021-01-03"
"980","E07000202",1.38,"2021-01-03"
"981","E07000203",0.22,"2021-01-03"
"982","E07000204",-0.57,"2021-01-03"
"983","E07000205",2.42,"2021-01-03"
"984","E07000206",4.51,"2021-01-03"
"985","E07000207",-0.31,"2021-01-03"
"986","E07000208",-0.38,"2021-01-03"
"987","E07000209",-0.5,"2021-01-03"
"988","E07000210",-0.39,"2021-01-03"
"989","E07000211",-0.39,"2021-01-03"
"990","E07000212",-0.14,"2021-01-03"
"991","E07000213",-0.03,"2021-01-03"
"992","E07000214",-0.55,"2021-01-03"
"993","E07000215",-0.42,"2021-01-03"
"994","E07000216",-0.38,"2021-01-03"
"995","E07000217",-0.45,"2021-01-03"
"996","E07000218",1.93,"2021-01-03"
"997","E07000219",1.93,"2021-01-03"
"998","E07000220",1.5,"2021-01-03"
"999","E07000221",0.95,"2021-01-03"
"1000","E07000222",1.19,"2021-01-03"
"1001","E07000223",2.82,"2021-01-03"
"1002","E07000224",2.08,"2021-01-03"
"1003","E07000225",0.4,"2021-01-03"
"1004","E07000226",-0.09,"2021-01-03"
"1005","E07000227",0.22,"2021-01-03"
"1006","E07000228",0.15,"2021-01-03"
"1007","E07000229",2.76,"2021-01-03"
"1008","E07000234",1.47,"2021-01-03"
"1009","E07000235",1.16,"2021-01-03"
"1010","E07000236",1.37,"2021-01-03"
"1011","E07000237",1.26,"2021-01-03"
"1012","E07000238",1.01,"2021-01-03"
"1013","E07000239",1.19,"2021-01-03"
"1014","E07000240",-0.15,"2021-01-03"
"1015","E07000241",-0.22,"2021-01-03"
"1016","E07000242",-0.39,"2021-01-03"
"1017","E07000243",-0.12,"2021-01-03"
"1018","E08000001",0.44,"2021-01-03"
"1019","E08000002",0.07,"2021-01-03"
"1020","E08000003",-0.13,"2021-01-03"
"1021","E08000004",0.5,"2021-01-03"
"1022","E08000005",0.48,"2021-01-03"
"1023","E08000006",0.2,"2021-01-03"
"1024","E08000007",0.14,"2021-01-03"
"1025","E08000008",0.55,"2021-01-03"
"1026","E08000009",0.06,"2021-01-03"
"1027","E08000010",0.69,"2021-01-03"
"1028","E08000011",1.27,"2021-01-03"
"1029","E08000012",2.26,"2021-01-03"
"1030","E08000013",1.05,"2021-01-03"
"1031","E08000014",2.79,"2021-01-03"
"1032","E08000015",2.18,"2021-01-03"
"1033","E08000016",1.6,"2021-01-03"
"1034","E08000017",1.95,"2021-01-03"
"1035","E08000018",1.87,"2021-01-03"
"1036","E08000019",1.57,"2021-01-03"
"1037","E08000021",2.65,"2021-01-03"
"1038","E08000022",3.47,"2021-01-03"
"1039","E08000023",3.56,"2021-01-03"
"1040","E08000024",3.36,"2021-01-03"
"1041","E08000025",1.77,"2021-01-03"
"1042","E08000026",1.92,"2021-01-03"
"1043","E08000027",1.46,"2021-01-03"
"1044","E08000028",1.66,"2021-01-03"
"1045","E08000029",1.77,"2021-01-03"
"1046","E08000030",1.6,"2021-01-03"
"1047","E08000031",1.4,"2021-01-03"
"1048","E08000032",1.64,"2021-01-03"
"1049","E08000033",1.39,"2021-01-03"
"1050","E08000034",1.49,"2021-01-03"
"1051","E08000035",2.28,"2021-01-03"
"1052","E08000036",2.23,"2021-01-03"
"1053","E08000037",2.69,"2021-01-03"
"1054","E09000001",-0.23,"2021-01-03"
"1055","E09000002",0.03,"2021-01-03"
"1056","E09000003",-0.1,"2021-01-03"
"1057","E09000004",0.03,"2021-01-03"
"1058","E09000019",-0.19,"2021-01-03"
"1059","E09000005",-0.03,"2021-01-03"
"1060","E09000006",-0.29,"2021-01-03"
"1061","E09000007",-0.04,"2021-01-03"
"1062","E09000008",-0.36,"2021-01-03"
"1063","E09000009",-0.03,"2021-01-03"
"1064","E09000010",-0.35,"2021-01-03"
"1065","E09000011",-0.23,"2021-01-03"
"1066","E09000012",-0.23,"2021-01-03"
"1067","E09000013",-0.03,"2021-01-03"
"1068","E09000014",-0.16,"2021-01-03"
"1069","E09000015",-0.04,"2021-01-03"
"1070","E09000016",0.16,"2021-01-03"
"1071","E09000017",-0.03,"2021-01-03"
"1072","E09000018",-0.03,"2021-01-03"
"1073","E09000020",-0.03,"2021-01-03"
"1074","E09000033",-0.03,"2021-01-03"
"1075","S12000005",-1.69,"2021-01-03"
"1076","E09000021",-0.13,"2021-01-03"
"1077","S12000006",-0.36,"2021-01-03"
"1078","S12000008",-1.96,"2021-01-03"
"1079","S12000010",2.83,"2021-01-03"
"1080","E09000022",-0.16,"2021-01-03"
"1081","E09000023",-0.23,"2021-01-03"
"1082","S12000011",-2.42,"2021-01-03"
"1083","S12000013",3.62,"2021-01-03"
"1084","S12000014",-1.68,"2021-01-03"
"1085","S12000015",0.57,"2021-01-03"
"1086","S12000017",-0.22,"2021-01-03"
"1087","S12000018",-2.7,"2021-01-03"
"1088","S12000019",-0.17,"2021-01-03"
"1089","S12000020",0.42,"2021-01-03"
"1090","S12000021",1.41,"2021-01-03"
"1091","S12000023",6.31,"2021-01-03"
"1092","S12000024",-1.9,"2021-01-03"
"1093","S12000026",0.54,"2021-01-03"
"1094","S12000027",7.03,"2021-01-03"
"1095","S12000028",0.31,"2021-01-03"
"1096","S12000029",-1.96,"2021-01-03"
"1097","S12000030",-2.47,"2021-01-03"
"1098","E09000024",-0.03,"2021-01-03"
"1099","E09000025",-0.23,"2021-01-03"
"1100","E09000026",-0.19,"2021-01-03"
"1101","E09000027",-0.03,"2021-01-03"
"1102","S12000033",3.32,"2021-01-03"
"1103","S12000034",1.23,"2021-01-03"
"1104","S12000035",0.81,"2021-01-03"
"1105","S12000036",-0.33,"2021-01-03"
"1106","S12000038",-2.11,"2021-01-03"
"1107","S12000039",-2.3,"2021-01-03"
"1108","S12000040",-1.3,"2021-01-03"
"1109","E09000028",-0.23,"2021-01-03"
"1110","S12000041",0.36,"2021-01-03"
"1111","E09000029",-0.3,"2021-01-03"
"1112","W06000016",1.27,"2021-01-03"
"1113","W06000018",1.24,"2021-01-03"
"1114","W06000019",0.9,"2021-01-03"
"1115","W06000020",1.37,"2021-01-03"
"1116","W06000021",1.38,"2021-01-03"
"1117","W06000022",1.6,"2021-01-03"
"1118","W06000023",0.75,"2021-01-03"
"1119","W06000024",0.88,"2021-01-03"
"1120","E09000030",-0.23,"2021-01-03"
"1121","E09000031",-0.26,"2021-01-03"
"1122","E09000032",-0.03,"2021-01-03"
"1123","S12000042",0.64,"2021-01-03"
"1124","S12000044",-2.02,"2021-01-03"
"1125","S12000045",-2.24,"2021-01-03"
"1126","S12000046",-2.43,"2021-01-03"
"1127","W06000001",3.81,"2021-01-03"
"1128","W06000002",2.01,"2021-01-03"
"1129","W06000003",1.5,"2021-01-03"
"1130","W06000004",1.31,"2021-01-03"
"1131","W06000005",1.75,"2021-01-03"
"1132","W06000006",1.18,"2021-01-03"
"1133","W06000008",1.37,"2021-01-03"
"1134","W06000009",4.41,"2021-01-03"
"1135","W06000010",1.43,"2021-01-03"
"1136","W06000011",2.12,"2021-01-03"
"1137","W06000012",1.01,"2021-01-03"
"1138","W06000013",1.83,"2021-01-03"
"1139","W06000014",1.85,"2021-01-03"
"1140","W06000015",1.81,"2021-01-03"
"1141","E06000001",3.93,"2021-01-04"
"1142","E06000002",3.14,"2021-01-04"
"1143","E06000003",3.7,"2021-01-04"
"1144","E06000004",2.84,"2021-01-04"
"1145","E06000005",1.66,"2021-01-04"
"1146","E06000006",0.89,"2021-01-04"
"1147","E06000007",1.02,"2021-01-04"
"1148","E06000008",0.85,"2021-01-04"
"1149","E06000009",3.15,"2021-01-04"
"1150","E06000010",3.64,"2021-01-04"
"1151","E06000011",3.36,"2021-01-04"
"1152","E06000012",3.19,"2021-01-04"
"1153","E06000013",2.44,"2021-01-04"
"1154","E06000014",1.95,"2021-01-04"
"1155","E06000015",1.5,"2021-01-04"
"1156","E06000016",2.05,"2021-01-04"
"1157","E06000017",2.32,"2021-01-04"
"1158","E06000018",1.7,"2021-01-04"
"1159","E06000019",2.45,"2021-01-04"
"1160","E06000020",1.49,"2021-01-04"
"1161","E06000021",1.25,"2021-01-04"
"1162","E06000022",2.37,"2021-01-04"
"1163","E06000023",2.55,"2021-01-04"
"1164","E06000024",2.61,"2021-01-04"
"1165","E06000025",2.58,"2021-01-04"
"1166","E06000026",3.16,"2021-01-04"
"1167","E06000027",3.66,"2021-01-04"
"1168","E06000028",3.49,"2021-01-04"
"1169","E06000029",3.44,"2021-01-04"
"1170","E06000030",2.56,"2021-01-04"
"1171","E06000031",2.76,"2021-01-04"
"1172","E06000039",3.16,"2021-01-04"
"1173","E06000040",3.06,"2021-01-04"
"1174","E06000041",2.97,"2021-01-04"
"1175","E06000042",2.48,"2021-01-04"
"1176","E06000043",5.27,"2021-01-04"
"1177","E06000032",2.5,"2021-01-04"
"1178","E06000033",5.3,"2021-01-04"
"1179","E06000034",4.19,"2021-01-04"
"1180","E06000035",4.46,"2021-01-04"
"1181","E06000036",3.04,"2021-01-04"
"1182","E06000037",2.78,"2021-01-04"
"1183","E06000044",4.53,"2021-01-04"
"1184","E06000045",3.06,"2021-01-04"
"1185","E06000046",4.38,"2021-01-04"
"1186","E06000047",1.18,"2021-01-04"
"1187","E06000049",0.86,"2021-01-04"
"1188","E06000050",0.9,"2021-01-04"
"1189","E06000051",1.66,"2021-01-04"
"1190","E06000052",3.4,"2021-01-04"
"1191","E06000053",6.35,"2021-01-04"
"1192","E06000054",2.53,"2021-01-04"
"1193","E06000055",2.47,"2021-01-04"
"1194","E06000056",2.5,"2021-01-04"
"1195","E06000057",2.08,"2021-01-04"
"1196","E07000004",2.63,"2021-01-04"
"1197","E07000005",2.8,"2021-01-04"
"1198","E07000006",3.14,"2021-01-04"
"1199","E07000007",2.82,"2021-01-04"
"1200","E07000088",4.41,"2021-01-04"
"1201","E07000089",3.04,"2021-01-04"
"1202","E07000090",4.29,"2021-01-04"
"1203","E07000091",3.39,"2021-01-04"
"1204","E07000092",3.16,"2021-01-04"
"1205","E07000093",2.86,"2021-01-04"
"1206","E07000094",3.16,"2021-01-04"
"1207","E07000095",2.81,"2021-01-04"
"1208","E07000096",2.76,"2021-01-04"
"1209","E07000098",2.76,"2021-01-04"
"1210","E07000099",2.51,"2021-01-04"
"1211","E07000102",2.83,"2021-01-04"
"1212","E06000038",2.9,"2021-01-04"
"1213","E07000008",2.42,"2021-01-04"
"1214","E07000009",2.57,"2021-01-04"
"1215","E07000010",2.82,"2021-01-04"
"1216","E07000011",2.58,"2021-01-04"
"1217","E07000012",2.45,"2021-01-04"
"1218","E07000026",0.54,"2021-01-04"
"1219","E07000027",2.94,"2021-01-04"
"1220","E07000028",0.64,"2021-01-04"
"1221","E07000029",1.61,"2021-01-04"
"1222","E07000030",-0.16,"2021-01-04"
"1223","E07000031",1.05,"2021-01-04"
"1224","E07000032",1.51,"2021-01-04"
"1225","E07000033",1.25,"2021-01-04"
"1226","E07000034",0.89,"2021-01-04"
"1227","E07000035",0.84,"2021-01-04"
"1228","E07000036",1.63,"2021-01-04"
"1229","E07000037",0.46,"2021-01-04"
"1230","E07000038",0.86,"2021-01-04"
"1231","E07000039",1.72,"2021-01-04"
"1232","E07000040",2.53,"2021-01-04"
"1233","E07000041",2.38,"2021-01-04"
"1234","E07000042",2.24,"2021-01-04"
"1235","E07000043",3.41,"2021-01-04"
"1236","E07000044",3.84,"2021-01-04"
"1237","E07000045",2.79,"2021-01-04"
